# Config: example.ini
# Date: Mon Jul  6 16:51:14 2015
# Center: 1544571000.0
# Span: 150000.0
# Points: 2001
# P	f	f_ref	freq-t_ref
1320.000	1544580750.0	1544582025.0	-1275.0
1325.000	1544581275.0	1544582025.0	-750.0
1330.000	1544581275.0	1544582100.0	-825.0
1335.000	1544581500.0	1544582250.0	-750.0
1340.000	1544581500.0	1544582400.0	-900.0
1345.000	1544582025.0	1544582400.0	-375.0
1350.000	1544581800.0	1544582625.0	-825.0
1355.000	1544581875.0	1544582625.0	-750.0
1360.000	1544582025.0	1544582400.0	-375.0
1365.000	1544581800.0	1544582625.0	-825.0
1370.000	1544582025.0	1544583000.0	-975.0
1375.000	1544582025.0	1544583075.0	-1050.0
1380.000	1544582025.0	1544583075.0	-1050.0
1385.000	1544582025.0	1544583075.0	-1050.0
1390.000	1544582025.0	1544583075.0	-1050.0
1395.000	1544582250.0	1544583075.0	-825.0
1400.000	1544582625.0	1544583525.0	-900.0
1405.000	1544582625.0	1544583375.0	-750.0
1410.000	1544583075.0	1544583525.0	-450.0
1415.000	1544583000.0	1544584050.0	-1050.0
1420.000	1544583075.0	1544583525.0	-450.0
1425.000	1544583525.0	1544583750.0	-225.0
1430.000	1544583525.0	1544583825.0	-300.0
1435.000	1544583825.0	1544583825.0	0.0
1440.000	1544584050.0	1544584050.0	0.0
1445.000	1544584050.0	1544584275.0	-225.0
1450.000	1544584275.0	1544584050.0	225.0
1455.000	1544584275.0	1544584575.0	-300.0
1460.000	1544584725.0	1544584575.0	150.0
1465.000	1544585100.0	1544584725.0	375.0
1470.000	1544584575.0	1544585175.0	-600.0
1475.000	1544585100.0	1544585175.0	-75.0
1480.000	1544585100.0	1544585100.0	0.0
1485.000	1544584725.0	1544585100.0	-375.0
1490.000	1544585100.0	1544585175.0	-75.0
1495.000	1544584725.0	1544585175.0	-450.0
1500.000	1544584725.0	1544585550.0	-825.0
1505.000	1544585100.0	1544585625.0	-525.0
1510.000	1544585100.0	1544585475.0	-375.0
1515.000	1544584725.0	1544585625.0	-900.0
1520.000	1544584725.0	1544586000.0	-1275.0
1525.000	1544584275.0	1544586000.0	-1725.0
1530.000	1544584725.0	1544586225.0	-1500.0
1535.000	1544584050.0	1544586225.0	-2175.0
1540.000	1544584050.0	1544586450.0	-2400.0
1545.000	1544583300.0	1544586900.0	-3600.0
1550.000	1544583000.0	1544586225.0	-3225.0
