# Config: example.ini
# Date: Mon Jun 22 09:44:52 2015
# Center: 508467000.0
# Span: 100000.0
# Points: 2001
# P	f	f_ref	freq-t_ref
1070.000	508451000.0	508472650.0	-21650.0
1075.000	508451150.0	508472550.0	-21400.0
1080.000	508451150.0	508472600.0	-21450.0
1085.000	508451150.0	508472550.0	-21400.0
1090.000	508451200.0	508472550.0	-21350.0
1095.000	508451150.0	508472550.0	-21400.0
1100.000	508451150.0	508472550.0	-21400.0
1105.000	508451000.0	508472550.0	-21550.0
1110.000	508450850.0	508472550.0	-21700.0
1115.000	508450600.0	508472550.0	-21950.0
1120.000	508450450.0	508472550.0	-22100.0
1125.000	508450300.0	508472550.0	-22250.0
1130.000	508450150.0	508472550.0	-22400.0
1135.000	508450050.0	508472550.0	-22500.0
1140.000	508449950.0	508472400.0	-22450.0
1145.000	508450150.0	508472550.0	-22400.0
1150.000	508450200.0	508472550.0	-22350.0
1155.000	508450700.0	508472550.0	-21850.0
1160.000	508451450.0	508472400.0	-20950.0
1165.000	508452550.0	508472550.0	-20000.0
1170.000	508454150.0	508472550.0	-18400.0
1175.000	508455850.0	508472550.0	-16700.0
1180.000	508457950.0	508472450.0	-14500.0
1185.000	508460400.0	508472450.0	-12050.0
1190.000	508462750.0	508472350.0	-9600.0
1195.000	508465000.0	508472550.0	-7550.0
1200.000	508466850.0	508472550.0	-5700.0
1205.000	508468550.0	508472400.0	-3850.0
1210.000	508469700.0	508472350.0	-2650.0
1215.000	508470500.0	508472400.0	-1900.0
1220.000	508471100.0	508472350.0	-1250.0
1225.000	508471450.0	508472450.0	-1000.0
1230.000	508471650.0	508472350.0	-700.0
1235.000	508471750.0	508472550.0	-800.0
1240.000	508471800.0	508472400.0	-600.0
1245.000	508471750.0	508472400.0	-650.0
1250.000	508471450.0	508472400.0	-950.0
1255.000	508471150.0	508472400.0	-1250.0
1260.000	508470550.0	508472350.0	-1800.0
1265.000	508469800.0	508472500.0	-2700.0
1270.000	508468750.0	508472350.0	-3600.0
1275.000	508467350.0	508472450.0	-5100.0
1280.000	508465400.0	508472400.0	-7000.0
1285.000	508463300.0	508472400.0	-9100.0
1290.000	508461300.0	508472350.0	-11050.0
1295.000	508459100.0	508472400.0	-13300.0
1300.000	508457100.0	508472400.0	-15300.0
1305.000	508455300.0	508472450.0	-17150.0
1310.000	508454050.0	508472350.0	-18300.0
1315.000	508452850.0	508472350.0	-19500.0
1320.000	508452250.0	508472350.0	-20100.0
1325.000	508451800.0	508472400.0	-20600.0
1330.000	508451600.0	508472300.0	-20700.0
1335.000	508451500.0	508472450.0	-20950.0
1340.000	508451550.0	508472400.0	-20850.0
1345.000	508451650.0	508472350.0	-20700.0
1350.000	508451700.0	508472400.0	-20700.0
1355.000	508451950.0	508472550.0	-20600.0
1360.000	508452050.0	508472400.0	-20350.0
1365.000	508452250.0	508472350.0	-20100.0
1370.000	508452250.0	508472450.0	-20200.0
1375.000	508452350.0	508472450.0	-20100.0
1380.000	508452400.0	508472350.0	-19950.0
1385.000	508452500.0	508472450.0	-19950.0
1390.000	508452500.0	508472350.0	-19850.0
1395.000	508452400.0	508472450.0	-20050.0
1400.000	508452400.0	508472450.0	-20050.0
1405.000	508452250.0	508472400.0	-20150.0
1410.000	508452200.0	508472550.0	-20350.0
1415.000	508451950.0	508472400.0	-20450.0
1420.000	508451850.0	508472400.0	-20550.0
1425.000	508451650.0	508472450.0	-20800.0
1430.000	508451450.0	508472350.0	-20900.0
1435.000	508451300.0	508472350.0	-21050.0
1440.000	508451300.0	508472350.0	-21050.0
1445.000	508451300.0	508472350.0	-21050.0
1450.000	508451450.0	508472250.0	-20800.0
1455.000	508451950.0	508472250.0	-20300.0
1460.000	508452550.0	508472300.0	-19750.0
1465.000	508453450.0	508472250.0	-18800.0
1470.000	508454800.0	508472250.0	-17450.0
1475.000	508456350.0	508472100.0	-15750.0
1480.000	508458400.0	508472150.0	-13750.0
1485.000	508460450.0	508472050.0	-11600.0
1490.000	508462650.0	508472100.0	-9450.0
1495.000	508464750.0	508472050.0	-7300.0
1500.000	508466550.0	508472050.0	-5500.0
1505.000	508468050.0	508471900.0	-3850.0
1510.000	508469100.0	508471900.0	-2800.0
1515.000	508469800.0	508471750.0	-1950.0
1520.000	508470450.0	508471750.0	-1300.0
1525.000	508470800.0	508471700.0	-900.0
1530.000	508471050.0	508471650.0	-600.0
1535.000	508471150.0	508471750.0	-600.0
1540.000	508471050.0	508471650.0	-600.0
1545.000	508471000.0	508471600.0	-600.0
1550.000	508470950.0	508471550.0	-600.0
1555.000	508470600.0	508471550.0	-950.0
1560.000	508470250.0	508471450.0	-1200.0
1565.000	508469800.0	508471450.0	-1650.0
1570.000	508469100.0	508471450.0	-2350.0
1575.000	508468050.0	508471450.0	-3400.0
1580.000	508466850.0	508471300.0	-4450.0
1585.000	508465450.0	508471250.0	-5800.0
1590.000	508464050.0	508471250.0	-7200.0
1595.000	508462450.0	508471150.0	-8700.0
1600.000	508461100.0	508471150.0	-10050.0
1605.000	508460050.0	508471200.0	-11150.0
1610.000	508458950.0	508471100.0	-12150.0
1615.000	508458200.0	508471150.0	-12950.0
1620.000	508457750.0	508471150.0	-13400.0
1625.000	508457300.0	508471100.0	-13800.0
1630.000	508457150.0	508471100.0	-13950.0
1635.000	508457050.0	508471000.0	-13950.0
1640.000	508457050.0	508471050.0	-14000.0
1645.000	508457100.0	508471050.0	-13950.0
1650.000	508457150.0	508470950.0	-13800.0
1655.000	508457200.0	508470950.0	-13750.0
1660.000	508457300.0	508470950.0	-13650.0
1665.000	508457300.0	508470950.0	-13650.0
1670.000	508457450.0	508471050.0	-13600.0
1675.000	508457350.0	508471000.0	-13650.0
