# Config: example.ini
# Date: Wed Jul  1 18:00:24 2015
# Center: 1457890000.0
# Span: 200000.0
# Points: 2001
# P	f	f_ref	freq-t_ref
1645.000	1457902600.0	1457902900.0	-300.0
1650.000	1457903000.0	1457903000.0	0.0
1655.000	1457903600.0	1457902900.0	700.0
1660.000	1457904000.0	1457902900.0	1100.0
1665.000	1457904100.0	1457903300.0	800.0
1670.000	1457904000.0	1457903300.0	700.0
1675.000	1457904700.0	1457903000.0	1700.0
1680.000	1457904100.0	1457903300.0	800.0
1685.000	1457904000.0	1457903300.0	700.0
1690.000	1457904000.0	1457903300.0	700.0
1695.000	1457904000.0	1457903300.0	700.0
1700.000	1457903600.0	1457903300.0	300.0
1705.000	1457903000.0	1457903300.0	-300.0
1710.000	1457902900.0	1457903300.0	-400.0
1715.000	1457902600.0	1457903500.0	-900.0
1720.000	1457902000.0	1457903500.0	-1500.0
1725.000	1457901700.0	1457903300.0	-1600.0
1730.000	1457901700.0	1457903500.0	-1800.0
1735.000	1457901700.0	1457903500.0	-1800.0
1740.000	1457901700.0	1457903600.0	-1900.0
1745.000	1457901700.0	1457903700.0	-2000.0
1750.000	1457901700.0	1457903600.0	-1900.0
1755.000	1457901700.0	1457904000.0	-2300.0
1760.000	1457902000.0	1457904000.0	-2000.0
1765.000	1457902300.0	1457903700.0	-1400.0
1770.000	1457902700.0	1457904000.0	-1300.0
1775.000	1457902900.0	1457904000.0	-1100.0
1780.000	1457903300.0	1457904000.0	-700.0
1785.000	1457903700.0	1457904000.0	-300.0
1790.000	1457904000.0	1457904000.0	0.0
1795.000	1457904700.0	1457904100.0	600.0
1800.000	1457904700.0	1457904100.0	600.0
1805.000	1457904700.0	1457904100.0	600.0
1810.000	1457905100.0	1457904100.0	1000.0
1815.000	1457904700.0	1457904100.0	600.0
1820.000	1457904700.0	1457904000.0	700.0
1825.000	1457903700.0	1457904600.0	-900.0
1830.000	1457902600.0	1457904600.0	-2000.0
1835.000	1457901100.0	1457904600.0	-3500.0
1840.000	1457898900.0	1457904600.0	-5700.0
1845.000	1457896300.0	1457904600.0	-8300.0
1850.000	1457892700.0	1457904600.0	-11900.0
1855.000	1457888500.0	1457904700.0	-16200.0
1860.000	1457883900.0	1457904700.0	-20800.0
1865.000	1457878800.0	1457904700.0	-25900.0
1870.000	1457873200.0	1457904700.0	-31500.0
1875.000	1457867300.0	1457904700.0	-37400.0
1880.000	1457861000.0	1457904700.0	-43700.0
1885.000	1457856400.0	1457904700.0	-48300.0
1890.000	1457852000.0	1457904700.0	-52700.0
1895.000	1457848400.0	1457904700.0	-56300.0
1900.000	1457845600.0	1457904700.0	-59100.0
1905.000	1457844000.0	1457904700.0	-60700.0
1910.000	1457843100.0	1457904700.0	-61600.0
1915.000	1457843100.0	1457905000.0	-61900.0
1920.000	1457844700.0	1457905000.0	-60300.0
1925.000	1457847300.0	1457904700.0	-57400.0
1930.000	1457850300.0	1457905000.0	-54700.0
1935.000	1457855200.0	1457905500.0	-50300.0
1940.000	1457861000.0	1457905400.0	-44400.0
1945.000	1457866800.0	1457905100.0	-38300.0
1950.000	1457873600.0	1457905600.0	-32000.0
1955.000	1457880600.0	1457905600.0	-25000.0
1960.000	1457887200.0	1457905600.0	-18400.0
1965.000	1457893300.0	1457905600.0	-12300.0
1970.000	1457898700.0	1457905900.0	-7200.0
1975.000	1457902600.0	1457905900.0	-3300.0
1980.000	1457904700.0	1457905800.0	-1100.0
1985.000	1457905900.0	1457905900.0	0.0
1990.000	1457905000.0	1457905900.0	-900.0
