# Config: example.ini
# Date: Wed Jun 17 16:45:03 2015
# Center: 500997000.0
# Span: 100000.0
# Points: 2001
# P	f	f_ref	freq-t_ref
1640.000	501001850.0	501003800.0	-1950.0
1645.000	501001800.0	501003700.0	-1900.0
1650.000	501001850.0	501003800.0	-1950.0
1655.000	501001850.0	501003600.0	-1750.0
1660.000	501001850.0	501003750.0	-1900.0
1665.000	501001800.0	501003700.0	-1900.0
1670.000	501001750.0	501003750.0	-2000.0
1675.000	501001850.0	501003650.0	-1800.0
1680.000	501001850.0	501003700.0	-1850.0
1685.000	501001850.0	501003750.0	-1900.0
1690.000	501001800.0	501003750.0	-1950.0
1695.000	501001800.0	501003850.0	-2050.0
1700.000	501001850.0	501003900.0	-2050.0
1705.000	501001800.0	501003750.0	-1950.0
1710.000	501001750.0	501003800.0	-2050.0
1715.000	501001700.0	501003850.0	-2150.0
1720.000	501001700.0	501003800.0	-2100.0
1725.000	501001700.0	501003850.0	-2150.0
1730.000	501001800.0	501003800.0	-2000.0
1735.000	501001650.0	501003850.0	-2200.0
1740.000	501001650.0	501003850.0	-2200.0
1745.000	501001500.0	501003900.0	-2400.0
1750.000	501001700.0	501003800.0	-2100.0
1755.000	501001600.0	501003900.0	-2300.0
1760.000	501001800.0	501003850.0	-2050.0
1765.000	501001950.0	501003850.0	-1900.0
1770.000	501002050.0	501003850.0	-1800.0
1775.000	501002300.0	501003900.0	-1600.0
1780.000	501002650.0	501003900.0	-1250.0
1785.000	501002750.0	501003800.0	-1050.0
1790.000	501003100.0	501003900.0	-800.0
1795.000	501003300.0	501004000.0	-700.0
1800.000	501003550.0	501004000.0	-450.0
1805.000	501003550.0	501003900.0	-350.0
1810.000	501003850.0	501004100.0	-250.0
1815.000	501003850.0	501003850.0	0.0
1820.000	501004100.0	501004050.0	50.0
1825.000	501004050.0	501003850.0	200.0
1830.000	501003950.0	501004000.0	-50.0
1835.000	501004000.0	501003950.0	50.0
1840.000	501003850.0	501004050.0	-200.0
1845.000	501003650.0	501004050.0	-400.0
1850.000	501003400.0	501003950.0	-550.0
1855.000	501002900.0	501004100.0	-1200.0
1860.000	501002150.0	501004150.0	-2000.0
1865.000	501001100.0	501004100.0	-3000.0
1870.000	500999650.0	501004050.0	-4400.0
1875.000	500997950.0	501004150.0	-6200.0
1880.000	500995700.0	501004050.0	-8350.0
1885.000	500993150.0	501004200.0	-11050.0
1890.000	500990400.0	501004150.0	-13750.0
1895.000	500987850.0	501004150.0	-16300.0
1900.000	500985550.0	501004250.0	-18700.0
1905.000	500983350.0	501004100.0	-20750.0
1910.000	500981950.0	501004150.0	-22200.0
1915.000	500980700.0	501004200.0	-23500.0
1920.000	500979850.0	501004100.0	-24250.0
1925.000	500979350.0	501004250.0	-24900.0
1930.000	500979150.0	501004150.0	-25000.0
1935.000	500979100.0	501004150.0	-25050.0
1940.000	500979150.0	501004250.0	-25100.0
1945.000	500979350.0	501004200.0	-24850.0
1950.000	500979700.0	501004250.0	-24550.0
1955.000	500979850.0	501004200.0	-24350.0
1960.000	500980000.0	501004300.0	-24300.0
1965.000	500980200.0	501004300.0	-24100.0
1970.000	500980650.0	501004250.0	-23600.0
1975.000	500980700.0	501004200.0	-23500.0
1980.000	500980950.0	501004300.0	-23350.0
1985.000	500981050.0	501004300.0	-23250.0
1990.000	500981100.0	501004300.0	-23200.0
1995.000	500981100.0	501004300.0	-23200.0
2000.000	500981150.0	501004350.0	-23200.0
2005.000	500981100.0	501004350.0	-23250.0
2010.000	500981200.0	501004300.0	-23100.0
2015.000	500980950.0	501004350.0	-23400.0
2020.000	500980900.0	501004300.0	-23400.0
2025.000	500980850.0	501004350.0	-23500.0
2030.000	500980800.0	501004550.0	-23750.0
2035.000	500980600.0	501004300.0	-23700.0
2040.000	500980850.0	501004300.0	-23450.0
2045.000	500980900.0	501004400.0	-23500.0
2050.000	500981200.0	501004550.0	-23350.0
2055.000	500981850.0	501004600.0	-22750.0
2060.000	500982650.0	501004450.0	-21800.0
2065.000	500984000.0	501004600.0	-20600.0
2070.000	500985500.0	501004450.0	-18950.0
2075.000	500987650.0	501004600.0	-16950.0
2080.000	500989950.0	501004550.0	-14600.0
2085.000	500992400.0	501004500.0	-12100.0
2090.000	500994600.0	501004550.0	-9950.0
2095.000	500997100.0	501004500.0	-7400.0
2100.000	500999050.0	501004550.0	-5500.0
2105.000	501000700.0	501004550.0	-3850.0
2110.000	501001900.0	501004600.0	-2700.0
2115.000	501002850.0	501004650.0	-1800.0
2120.000	501003450.0	501004550.0	-1100.0
2125.000	501003850.0	501004650.0	-800.0
2130.000	501004200.0	501004600.0	-400.0
2135.000	501004400.0	501004700.0	-300.0
2140.000	501004500.0	501004600.0	-100.0
2145.000	501004550.0	501004700.0	-150.0
2150.000	501004550.0	501004650.0	-100.0
2155.000	501004650.0	501004600.0	50.0
2160.000	501004750.0	501004700.0	50.0
2165.000	501004800.0	501004750.0	50.0
