# Config: example.ini
# Date: Thu Jul  2 17:14:17 2015
# Center: 1375397900.0
# Span: 150000.0
# Points: 2001
# P	f	f_ref	freq-t_ref
890.000	1375401350.0	1375410650.0	-9300.0
895.000	1375402925.0	1375410650.0	-7725.0
900.000	1375404125.0	1375410650.0	-6525.0
905.000	1375405025.0	1375410650.0	-5625.0
910.000	1375405775.0	1375410650.0	-4875.0
915.000	1375406525.0	1375410500.0	-3975.0
920.000	1375406825.0	1375410350.0	-3525.0
925.000	1375407050.0	1375410350.0	-3300.0
930.000	1375407200.0	1375410350.0	-3150.0
935.000	1375406975.0	1375410125.0	-3150.0
940.000	1375406825.0	1375410350.0	-3525.0
945.000	1375406300.0	1375410350.0	-4050.0
950.000	1375405625.0	1375410125.0	-4500.0
955.000	1375404575.0	1375410350.0	-5775.0
960.000	1375403525.0	1375410125.0	-6600.0
965.000	1375402175.0	1375410125.0	-7950.0
970.000	1375400300.0	1375410125.0	-9825.0
975.000	1375398425.0	1375410125.0	-11700.0
980.000	1375395725.0	1375410125.0	-14400.0
985.000	1375393100.0	1375410125.0	-17025.0
990.000	1375389950.0	1375410125.0	-20175.0
995.000	1375386650.0	1375410125.0	-23475.0
1000.000	1375383350.0	1375410125.0	-26775.0
1005.000	1375380425.0	1375410125.0	-29700.0
1010.000	1375377875.0	1375410125.0	-32250.0
1015.000	1375376075.0	1375410125.0	-34050.0
1020.000	1375375100.0	1375410050.0	-34950.0
1025.000	1375375100.0	1375410125.0	-35025.0
1030.000	1375376450.0	1375410125.0	-33675.0
1035.000	1375378250.0	1375409900.0	-31650.0
1040.000	1375381325.0	1375409975.0	-28650.0
1045.000	1375385075.0	1375409825.0	-24750.0
1050.000	1375389200.0	1375409825.0	-20625.0
1055.000	1375393700.0	1375409825.0	-16125.0
1060.000	1375397825.0	1375409750.0	-11925.0
1065.000	1375401725.0	1375409750.0	-8025.0
1070.000	1375405025.0	1375409675.0	-4650.0
1075.000	1375407200.0	1375409675.0	-2475.0
1080.000	1375408625.0	1375409675.0	-1050.0
1085.000	1375408625.0	1375409600.0	-975.0
1090.000	1375407725.0	1375409675.0	-1950.0
1095.000	1375405625.0	1375409450.0	-3825.0
1100.000	1375402625.0	1375409450.0	-6825.0
1105.000	1375398800.0	1375409450.0	-10650.0
1110.000	1375394450.0	1375409450.0	-15000.0
1115.000	1375390175.0	1375409450.0	-19275.0
1120.000	1375385975.0	1375409450.0	-23475.0
1125.000	1375382000.0	1375409450.0	-27450.0
1130.000	1375378700.0	1375409450.0	-30750.0
1135.000	1375376450.0	1375409450.0	-33000.0
1140.000	1375375100.0	1375409450.0	-34350.0
1145.000	1375374800.0	1375409375.0	-34575.0
1150.000	1375375625.0	1375409450.0	-33825.0
1155.000	1375376975.0	1375409375.0	-32400.0
1160.000	1375379375.0	1375409375.0	-30000.0
1165.000	1375382300.0	1375409375.0	-27075.0
1170.000	1375385600.0	1375409375.0	-23775.0
1175.000	1375388450.0	1375409075.0	-20625.0
1180.000	1375391675.0	1375409375.0	-17700.0
1185.000	1375394450.0	1375409075.0	-14625.0
1190.000	1375397000.0	1375409150.0	-12150.0
1195.000	1375399100.0	1375409075.0	-9975.0
1200.000	1375400975.0	1375409075.0	-8100.0
1205.000	1375402400.0	1375409075.0	-6675.0
1210.000	1375403525.0	1375409075.0	-5550.0
1215.000	1375404500.0	1375409075.0	-4575.0
1220.000	1375404950.0	1375409075.0	-4125.0
1225.000	1375405475.0	1375409075.0	-3600.0
1230.000	1375405625.0	1375409075.0	-3450.0
1235.000	1375405775.0	1375409075.0	-3300.0
1240.000	1375405625.0	1375409075.0	-3450.0
1245.000	1375405625.0	1375409075.0	-3450.0
1250.000	1375405175.0	1375409075.0	-3900.0
1255.000	1375404500.0	1375409075.0	-4575.0
1260.000	1375403750.0	1375408925.0	-5175.0
1265.000	1375402625.0	1375408925.0	-6300.0
1270.000	1375401350.0	1375408925.0	-7575.0
1275.000	1375400075.0	1375408925.0	-8850.0
1280.000	1375398050.0	1375408925.0	-10875.0
1285.000	1375396100.0	1375408775.0	-12675.0
1290.000	1375394000.0	1375408775.0	-14775.0
1295.000	1375391675.0	1375408925.0	-17250.0
1300.000	1375389200.0	1375408775.0	-19575.0
1305.000	1375387175.0	1375408700.0	-21525.0
1310.000	1375385600.0	1375408625.0	-23025.0
1315.000	1375384025.0	1375408550.0	-24525.0
1320.000	1375383350.0	1375408625.0	-25275.0
1325.000	1375383275.0	1375408625.0	-25350.0
1330.000	1375384175.0	1375408625.0	-24450.0
1335.000	1375385600.0	1375408475.0	-22875.0
1340.000	1375387775.0	1375408625.0	-20850.0
1345.000	1375390475.0	1375408400.0	-17925.0
1350.000	1375393700.0	1375408325.0	-14625.0
1355.000	1375396625.0	1375408400.0	-11775.0
1360.000	1375400075.0	1375408400.0	-8325.0
1365.000	1375402850.0	1375408325.0	-5475.0
1370.000	1375405175.0	1375408325.0	-3150.0
1375.000	1375406825.0	1375408325.0	-1500.0
1380.000	1375407725.0	1375408325.0	-600.0
1385.000	1375407725.0	1375408100.0	-375.0
1390.000	1375406825.0	1375408100.0	-1275.0
1395.000	1375405025.0	1375408100.0	-3075.0
1400.000	1375402550.0	1375408100.0	-5550.0
1405.000	1375399625.0	1375408100.0	-8475.0
1410.000	1375396325.0	1375408100.0	-11775.0
1415.000	1375392725.0	1375408100.0	-15375.0
1420.000	1375389200.0	1375408100.0	-18900.0
1425.000	1375386275.0	1375408100.0	-21825.0
1430.000	1375383650.0	1375408100.0	-24450.0
1435.000	1375381775.0	1375408100.0	-26325.0
1440.000	1375380425.0	1375408100.0	-27675.0
1445.000	1375380125.0	1375408100.0	-27975.0
1450.000	1375380575.0	1375408025.0	-27450.0
1455.000	1375381775.0	1375408025.0	-26250.0
1460.000	1375383500.0	1375407950.0	-24450.0
1465.000	1375385600.0	1375408100.0	-22500.0
1470.000	1375388225.0	1375407950.0	-19725.0
1475.000	1375390850.0	1375407725.0	-16875.0
1480.000	1375393100.0	1375407725.0	-14625.0
1485.000	1375395575.0	1375407725.0	-12150.0
1490.000	1375397825.0	1375407725.0	-9900.0
1495.000	1375399550.0	1375407725.0	-8175.0
1500.000	1375401350.0	1375407950.0	-6600.0
1505.000	1375402400.0	1375408025.0	-5625.0
1510.000	1375403225.0	1375407725.0	-4500.0
