# Config: example.ini
# Date: Tue Jun 16 10:56:14 2015
# Center: 499500000.0
# Span: 100000.0
# Points: 2001
# P	f	f_ref	freq-t_ref
2035.000	499490650.0	499503900.0	-13250.0
2040.000	499490650.0	499503850.0	-13200.0
2045.000	499490800.0	499503800.0	-13000.0
2050.000	499491050.0	499503800.0	-12750.0
2055.000	499491400.0	499503800.0	-12400.0
2060.000	499492000.0	499503750.0	-11750.0
2065.000	499492800.0	499503700.0	-10900.0
2070.000	499493800.0	499503700.0	-9900.0
2075.000	499494950.0	499503650.0	-8700.0
2080.000	499496250.0	499503650.0	-7400.0
2085.000	499497650.0	499503600.0	-5950.0
2090.000	499498950.0	499503600.0	-4650.0
2095.000	499500050.0	499503550.0	-3500.0
2100.000	499501050.0	499503550.0	-2500.0
2105.000	499501800.0	499503500.0	-1700.0
2110.000	499502350.0	499503500.0	-1150.0
2115.000	499502700.0	499503450.0	-750.0
2120.000	499502950.0	499503450.0	-500.0
2125.000	499503150.0	499503400.0	-250.0
2130.000	499503250.0	499503400.0	-150.0
2135.000	499503250.0	499503400.0	-150.0
2140.000	499503300.0	499503350.0	-50.0
2145.000	499503350.0	499503350.0	0.0
2150.000	499503350.0	499503350.0	0.0
2155.000	499503350.0	499503350.0	0.0
2160.000	499503350.0	499503350.0	0.0
2165.000	499503350.0	499503350.0	0.0
