# Config: example.ini
# Date: Tue Jul  7 11:18:29 2015
# Center: 702493550.0
# Span: 150000.0
# Points: 2001
# P	f	f_ref	freq-t_ref
1655.000	702497600.0	702500675.0	-3075.0
1660.000	702497150.0	702500675.0	-3525.0
1665.000	702497150.0	702500675.0	-3525.0
1670.000	702497150.0	702500675.0	-3525.0
1675.000	702497150.0	702500450.0	-3300.0
1680.000	702497225.0	702500675.0	-3450.0
1685.000	702497150.0	702500675.0	-3525.0
1690.000	702496850.0	702500900.0	-4050.0
1695.000	702497150.0	702500675.0	-3525.0
1700.000	702497150.0	702500900.0	-3750.0
1705.000	702497150.0	702500675.0	-3525.0
1710.000	702497150.0	702500675.0	-3525.0
1715.000	702497375.0	702500675.0	-3300.0
1720.000	702497600.0	702500675.0	-3075.0
1725.000	702497600.0	702500900.0	-3300.0
1730.000	702498050.0	702500675.0	-2625.0
1735.000	702498275.0	702500675.0	-2400.0
1740.000	702498650.0	702500900.0	-2250.0
1745.000	702498800.0	702500900.0	-2100.0
1750.000	702498950.0	702500750.0	-1800.0
1755.000	702499400.0	702500900.0	-1500.0
1760.000	702499700.0	702500900.0	-1200.0
1765.000	702499700.0	702500900.0	-1200.0
1770.000	702500075.0	702500900.0	-825.0
1775.000	702500300.0	702500900.0	-600.0
1780.000	702500300.0	702500900.0	-600.0
1785.000	702500600.0	702500900.0	-300.0
1790.000	702500675.0	702500900.0	-225.0
1795.000	702500675.0	702500900.0	-225.0
1800.000	702500900.0	702500900.0	0.0
1805.000	702500900.0	702500900.0	0.0
1810.000	702500900.0	702500900.0	0.0
1815.000	702500900.0	702500900.0	0.0
1820.000	702500900.0	702501275.0	-375.0
1825.000	702500900.0	702500900.0	0.0
1830.000	702501050.0	702501050.0	0.0
1835.000	702501275.0	702501275.0	0.0
1840.000	702501050.0	702501275.0	-225.0
1845.000	702500900.0	702501500.0	-600.0
1850.000	702501275.0	702501275.0	0.0
1855.000	702500900.0	702501275.0	-375.0
1860.000	702501050.0	702501275.0	-225.0
1865.000	702500900.0	702501500.0	-600.0
1870.000	702500900.0	702501500.0	-600.0
1875.000	702500675.0	702501500.0	-825.0
1880.000	702500075.0	702501500.0	-1425.0
1885.000	702499700.0	702501500.0	-1800.0
1890.000	702499400.0	702501500.0	-2100.0
1895.000	702498650.0	702501275.0	-2625.0
1900.000	702497600.0	702501500.0	-3900.0
1905.000	702496400.0	702501500.0	-5100.0
1910.000	702495275.0	702501500.0	-6225.0
1915.000	702494225.0	702501500.0	-7275.0
1920.000	702492650.0	702501575.0	-8925.0
1925.000	702491375.0	702501800.0	-10425.0
1930.000	702489875.0	702501500.0	-11625.0
1935.000	702488825.0	702501575.0	-12750.0
1940.000	702487325.0	702501800.0	-14475.0
1945.000	702485900.0	702501800.0	-15900.0
1950.000	702484925.0	702501800.0	-16875.0
1955.000	702483950.0	702501800.0	-17850.0
1960.000	702482825.0	702502025.0	-19200.0
1965.000	702482150.0	702502025.0	-19875.0
1970.000	702481175.0	702502025.0	-20850.0
1975.000	702481175.0	702501800.0	-20625.0
1980.000	702480800.0	702502025.0	-21225.0
1985.000	702480800.0	702502025.0	-21225.0
1990.000	702481175.0	702502025.0	-20850.0
1995.000	702481175.0	702501950.0	-20775.0
2000.000	702482075.0	702502025.0	-19950.0
2005.000	702482825.0	702501950.0	-19125.0
2010.000	702483275.0	702502175.0	-18900.0
2015.000	702484175.0	702501950.0	-17775.0
2020.000	702485375.0	702502100.0	-16725.0
2025.000	702486725.0	702502175.0	-15450.0
2030.000	702487925.0	702502025.0	-14100.0
2035.000	702489575.0	702502175.0	-12600.0
2040.000	702491150.0	702502700.0	-11550.0
2045.000	702492575.0	702502550.0	-9975.0
2050.000	702493625.0	702502175.0	-8550.0
2055.000	702495275.0	702502475.0	-7200.0
2060.000	702496325.0	702502475.0	-6150.0
2065.000	702497375.0	702502550.0	-5175.0
2070.000	702498650.0	702502475.0	-3825.0
2075.000	702499700.0	702502550.0	-2850.0
2080.000	702500300.0	702502550.0	-2250.0
2085.000	702500900.0	702502550.0	-1650.0
2090.000	702501575.0	702502700.0	-1125.0
2095.000	702501800.0	702502700.0	-900.0
2100.000	702502025.0	702502550.0	-525.0
2105.000	702502175.0	702502550.0	-375.0
2110.000	702502700.0	702502700.0	0.0
2115.000	702502475.0	702502700.0	-225.0
2120.000	702502625.0	702502700.0	-75.0
2125.000	702502625.0	702502850.0	-225.0
2130.000	702502700.0	702503000.0	-300.0
2135.000	702502700.0	702502700.0	0.0
2140.000	702503150.0	702502850.0	300.0
2145.000	702502850.0	702503150.0	-300.0
2150.000	702503000.0	702503150.0	-150.0
2155.000	702503150.0	702503150.0	0.0
2160.000	702503150.0	702503150.0	0.0
2165.000	702503150.0	702503150.0	0.0
