# Config: example.ini
# Date: Thu Jun 25 19:11:27 2015
# Center: 1464560200.0
# Span: 120000.0
# Points: 2001
# P	f	f_ref	freq-t_ref
1865.000	1464562540.0	1464568780.0	-6240.0
1870.000	1464560860.0	1464568780.0	-7920.0
1875.000	1464559660.0	1464568660.0	-9000.0
1880.000	1464558940.0	1464568480.0	-9540.0
1885.000	1464557860.0	1464568960.0	-11100.0
1890.000	1464557020.0	1464569080.0	-12060.0
1895.000	1464556600.0	1464569080.0	-12480.0
1900.000	1464555820.0	1464568960.0	-13140.0
1905.000	1464555820.0	1464568960.0	-13140.0
1910.000	1464555820.0	1464568960.0	-13140.0
1915.000	1464555820.0	1464569080.0	-13260.0
1920.000	1464556600.0	1464569080.0	-12480.0
1925.000	1464557680.0	1464569200.0	-11520.0
1930.000	1464558280.0	1464569320.0	-11040.0
1935.000	1464559360.0	1464569380.0	-10020.0
1940.000	1464560860.0	1464569560.0	-8700.0
1945.000	1464561340.0	1464569560.0	-8220.0
1950.000	1464562840.0	1464569560.0	-6720.0
1955.000	1464564520.0	1464569380.0	-4860.0
1960.000	1464565600.0	1464569560.0	-3960.0
1965.000	1464566800.0	1464569740.0	-2940.0
1970.000	1464568000.0	1464569620.0	-1620.0
1975.000	1464568780.0	1464569740.0	-960.0
1980.000	1464569560.0	1464569740.0	-180.0
1985.000	1464569380.0	1464570220.0	-840.0
1990.000	1464569560.0	1464569800.0	-240.0
1995.000	1464568960.0	1464569680.0	-720.0
2000.000	1464568660.0	1464570220.0	-1560.0
2005.000	1464567580.0	1464570160.0	-2580.0
2010.000	1464566320.0	1464570220.0	-3900.0
2015.000	1464564940.0	1464570220.0	-5280.0
2020.000	1464563680.0	1464570220.0	-6540.0
2025.000	1464562840.0	1464570220.0	-7380.0
2030.000	1464560860.0	1464570220.0	-9360.0
2035.000	1464560020.0	1464570220.0	-10200.0
2040.000	1464559360.0	1464570220.0	-10860.0
2045.000	1464558340.0	1464570220.0	-11880.0
2050.000	1464557680.0	1464570220.0	-12540.0
2055.000	1464557020.0	1464570220.0	-13200.0
2060.000	1464556540.0	1464570160.0	-13620.0
2065.000	1464556600.0	1464570220.0	-13620.0
2070.000	1464556600.0	1464570220.0	-13620.0
2075.000	1464556600.0	1464570220.0	-13620.0
2080.000	1464556960.0	1464570220.0	-13260.0
2085.000	1464557860.0	1464570460.0	-12600.0
2090.000	1464558940.0	1464570460.0	-11520.0
2095.000	1464559660.0	1464570700.0	-11040.0
2100.000	1464560860.0	1464570400.0	-9540.0
2105.000	1464562540.0	1464570460.0	-7920.0
2110.000	1464563980.0	1464570820.0	-6840.0
2115.000	1464565000.0	1464571120.0	-6120.0
2120.000	1464566320.0	1464570820.0	-4500.0
2125.000	1464567280.0	1464571120.0	-3840.0
2130.000	1464568000.0	1464571240.0	-3240.0
2135.000	1464568780.0	1464571240.0	-2460.0
2140.000	1464569380.0	1464571120.0	-1740.0
2145.000	1464570220.0	1464571240.0	-1020.0
2150.000	1464570220.0	1464571240.0	-1020.0
2155.000	1464570820.0	1464571120.0	-300.0
2160.000	1464570820.0	1464571240.0	-420.0
2165.000	1464571240.0	1464571240.0	0.0
