# Config: example.ini
# Date: Wed Jun 24 16:02:51 2015
# Center: 1459920750.0
# Span: 200000.0
# Points: 2001
# P	f	f_ref	freq-t_ref
875.000	1459925150.0	1459925150.0	0.0
880.000	1459925150.0	1459924950.0	200.0
885.000	1459925050.0	1459924950.0	100.0
890.000	1459925050.0	1459924950.0	100.0
895.000	1459924850.0	1459924950.0	-100.0
900.000	1459924350.0	1459924350.0	0.0
905.000	1459924350.0	1459924350.0	0.0
910.000	1459924550.0	1459924450.0	100.0
915.000	1459924350.0	1459924150.0	200.0
920.000	1459924150.0	1459924350.0	-200.0
925.000	1459924150.0	1459924050.0	100.0
930.000	1459924150.0	1459924150.0	0.0
935.000	1459924050.0	1459924150.0	-100.0
940.000	1459924150.0	1459923650.0	500.0
945.000	1459923550.0	1459923550.0	0.0
950.000	1459923550.0	1459923550.0	0.0
955.000	1459923550.0	1459923550.0	0.0
960.000	1459923550.0	1459923550.0	0.0
965.000	1459923550.0	1459923550.0	0.0
970.000	1459923550.0	1459923550.0	0.0
975.000	1459923550.0	1459923550.0	0.0
980.000	1459923550.0	1459923550.0	0.0
985.000	1459923550.0	1459923250.0	300.0
990.000	1459923550.0	1459923050.0	500.0
995.000	1459923550.0	1459923050.0	500.0
1000.000	1459923050.0	1459923050.0	0.0
1005.000	1459923050.0	1459923050.0	0.0
1010.000	1459923550.0	1459923050.0	500.0
1015.000	1459923050.0	1459922850.0	200.0
1020.000	1459923250.0	1459923050.0	200.0
1025.000	1459923050.0	1459922850.0	200.0
1030.000	1459923050.0	1459922850.0	200.0
1035.000	1459923250.0	1459923050.0	200.0
1040.000	1459923050.0	1459922850.0	200.0
1045.000	1459923050.0	1459923050.0	0.0
1050.000	1459923050.0	1459922850.0	200.0
1055.000	1459922850.0	1459922850.0	0.0
1060.000	1459923050.0	1459922850.0	200.0
1065.000	1459922850.0	1459922850.0	0.0
1070.000	1459923050.0	1459922850.0	200.0
1075.000	1459922850.0	1459922850.0	0.0
1080.000	1459922850.0	1459922850.0	0.0
